Komentar,label_index,predicted_label
"""Akhirnya jesica bisa lepas dari kambing hitam ini""",0.0,non_cyberbullying
"""Maafin Aja Bro Semua Orang Pasti Ada Kesalahan Dia Juga Pasti Ada Kesalahan Nasehatin Aja Siapa Tau Dia Berubah""",0.0,non_cyberbullying
"""Kasian anjingnya dipeluk sma sampahh""",0.0,non_cyberbullying
"""Gua kira keluar dari PENJARA bisa berubah""",0.0,non_cyberbullying
"""Cintamu hanya sebatas kertas wkwkw enteng bang""",0.0,non_cyberbullying
"""Padahal sejak dia sama Jane aku lebih respect :( skrg bener2 udah hilang respect :(""",0.0,non_cyberbullying
"""udah nemenin dari masa tersulit lo pas udah keluar malah selingkuh, ga nyangka idola gua sesampah itu.""",0.0,non_cyberbullying
"""Dihujat habis""an semua postingan lama ada komen baru wkwk""",0.0,non_cyberbullying
"""Gua gabisa bedain mana anjing mana manusia, keliatannya sama""",0.0,non_cyberbullying
"""Lu mirip anaknya kick andy yg namanya marlo bang""",0.0,non_cyberbullying
"""Kenapa ada orang baik ? Karna ada orang jahat""",0.0,non_cyberbullying
"""Ngga ada niatan ngadain pengajian gitu bang?""",0.0,non_cyberbullying
"""Suka banget sama rambutnyaa tambah ganteng""",,Unknown class
"""@abatartila Ada ada aja kaya gini di bilang king, king muke nya udh kaya tai musang""",0.0,non_cyberbullying
"""Ninggalin berlian demi tai babi dih""",0.0,non_cyberbullying
"""ganteng kaga lu begitu malah keliatan kaya daki kontol""",0.0,non_cyberbullying
"""Mukak lo kayak tapir kuda asu sok ganteng banget lo""",0.0,non_cyberbullying
"""Banyak yg kecewa karena lu begini rik!!!!""",0.0,non_cyberbullying
"""Maap ye…muke lu udh jelek kaga usah sok selingkuh,cakepan anjing gua noh""",0.0,non_cyberbullying
"""Apa si hebatnya banci yg badannya penuh koreng kaya lo""",0.0,non_cyberbullying
"""Gini dong bersihan kaga kek tahun tahun sebelumnya dekil""",0.0,non_cyberbullying
"""Muka lu keriput kek aki aki""",0.0,non_cyberbullying
"""Foto jelek dihujat, foto ganteng dibilang sok ganteng""",0.0,non_cyberbullying
"""kebanyakan nyabu jadi kurus lu""",0.0,non_cyberbullying
"""NARKOBOYY NGELUARIN LIDAHH, AJG MAU APA, MAU TES URIN""",0.0,non_cyberbullying
"""Fotolu pede anjrit muka lu tu anjrit""",0.0,non_cyberbullying
"""Hidup itu jngn keterlaluan boss playboy amat ajg luu""",0.0,non_cyberbullying
"""Mukalu kek aktor bokep bgst mending ngobat aja luu""",0.0,non_cyberbullying
"""dah jelek semangattt pulak WKWK""",0.0,non_cyberbullying
"""Muka nya kok gitu, seren bikin mual liatnya""",0.0,non_cyberbullying
"""Sana anjing ngewe ama lonte bangsat""",0.0,non_cyberbullying
"""Muka kek kontol mending di penjara""",0.0,non_cyberbullying
"""muka kek banci dih najis""",0.0,non_cyberbullying
"""Ntar Mati dalam keadaan konyol""",0.0,non_cyberbullying
"""mau bilang jelek nya ga enak hehe …""",0.0,non_cyberbullying
"""Idihhhhh pantesan aja foto nya keluarin lidah kyk gtu. Trnyata tukang jilat…""",0.0,non_cyberbullying
"""NIH ORANG KALO LOMBA MIRIP BABI,BABINYA JUARA 2""",0.0,non_cyberbullying
"""Titisan dakjal emg lo nyet""",0.0,non_cyberbullying
"""Et muka lu aje gitu dih hahaha. Biarin aja sampah ketemu sampah biar busuk bersama""",0.0,non_cyberbullying
"""Jijik astagah sok bat cakep njs""",0.0,non_cyberbullying
"""Bully an di ig lebih ngeri daripada di fb ajg gua jadi ngerii! Ajgg",0.0,non_cyberbullying
"""udah buriq brengsek pula pantes aja dapet lonte""",0.0,non_cyberbullying
"""MUKA KAMPUNG GAYA SOK SOAN KOTA NYET""",0.0,non_cyberbullying
"""Ngapa lidah Lo stroke amin deh kalau gtu""",0.0,non_cyberbullying
"""Ciah dihujat 1 Indonesia jangan sampe bunuh diri ya komtoll kami blom puas nguat kauuu""",0.0,non_cyberbullying
"""Org kampung otak dusun gaya sosoan hype. Ttep aja gabisa nutupin muka babu lu.""",0.0,non_cyberbullying
"""Cowo foto liatin lidah nya jam ah jijik gue. Apa lagi minus akhlak kek gini""",0.0,non_cyberbullying
"""ANJING gue jg ogah liat muke lu""",0.0,non_cyberbullying
"""G bole melet dosaa rik""",0.0,non_cyberbullying
"""paan melet melet mau jilat tai tabi?""",0.0,non_cyberbullying
"""Setan emg melet2 teross jijik asuuu""",0.0,non_cyberbullying
"""ni anak lahir krna kondom bocor.. ga ada rasa syukur muka kyk selangkangan gorilla dpt cewe cntik kyk jessica setia dll malah di sia2in bgsad""",0.0,non_cyberbullying
"""Apaan si melet2 sok ganteng""",0.0,non_cyberbullying
"""Muka kek slangkangan biawak aje bnyk blagu lu""",0.0,non_cyberbullying
"""Sumpah sih jahat banget. Bener2 kasian sama kak jessica""",0.0,non_cyberbullying
"""Anjing gk pantes sama bidadari.""",0.0,non_cyberbullying
"""MELET MULU SETAN KAYA ULAR""",0.0,non_cyberbullying
"""Njr melet melet gw kirain hewan""",0.0,non_cyberbullying
"""Gtu aj dh kek anjg lo kang""",0.0,non_cyberbullying
"""Gw kesini pengen liat babang ini.. Sumpah feeling gw bener.. Mirip banget ama Reynhard Sinaga""",0.0,non_cyberbullying
"""Ih ko melet2 si kaya hewan aja wkwkwkwk""",0.0,non_cyberbullying
"""Iuu milih iblis drpd bidadarii kwkwkw jyjyq""",0.0,non_cyberbullying
"""MELET2 UDAH KAYA ANJING, EH KAN EMAH ANJING""",0.0,non_cyberbullying
"""ga nyadar aja nih sampah HAHA""",0.0,non_cyberbullying
"""Lidah banyak kuman and virus nih""",0.0,non_cyberbullying
"""Awalnya ngira baju endorse dari KFC, mirip '-'""",0.0,non_cyberbullying
"""GUA MAU LO TERUS BERKARYA , PERBAIKI, TINGGALKAN YG NEGATIF , TIDAK ADA KATA TERLAMBAT , TTP JADI ORANG YG HEBAT DAN SELALU BAHAGIA @xrickolim""",0.0,non_cyberbullying
"""Cita cita ingin jadi pakboi , eh tapi malah jadi narkoboy nasib-nasib""",0.0,non_cyberbullying
"""Napa lu balik dari penjara sih?""",0.0,non_cyberbullying
"""Mending lu pada tobat dah""",0.0,non_cyberbullying
"""selama dipenjara apalo sikat gigi? KOK BAU YA, BAUBAU AROMA BANGSATTTT""",0.0,non_cyberbullying
"""Gigi lo ada apanya? Jigong? Atau kondom nya nyangkut?""",0.0,non_cyberbullying
"""ih mukanya kek anjing rumah gwa""",0.0,non_cyberbullying
"""woi anak anjing ngapain lu hidup bgst""",0.0,non_cyberbullying
"""Udah jelek gak usah d jelek2 in lagi bro""",0.0,non_cyberbullying
"""Ganteng kagak berbakat juga kagak kelebihannya dimana cobak?""",0.0,non_cyberbullying
"""Benci aja Ama orang jelek pake selingkuh segala""",0.0,non_cyberbullying
"""Udah tutup mulut nya bau kambing""",0.0,non_cyberbullying
"""Jualan jualan knp ngga jadi yutuber lagi bro takut ngga ada yg nntn yah""",,Unknown class
"""Kayak Randy Pangalila klo gk pake kacamata""",0.0,non_cyberbullying
"""Entah knp liat muka BG Eric sekarang kaya enak gitu .. dari pada yg dulu""",0.0,non_cyberbullying
"""Apa ganteng nyasih anjing.. Kucel gini jadiin model""",0.0,non_cyberbullying
"""keknya dia ngeliat masa depan yang hancur deh""",0.0,non_cyberbullying
"""INGETT HIDUP LO DULU GA SEENAK INI RIKKK. HIDUP LO SUSAH!!!! SALAM TEMEN SMP PAS LO BURIKKK. EH SKRG SAMA AJA""",0.0,non_cyberbullying
"""Yaaaa yaaa kalo liat muka nya sumpah ngeselin banget dah….oprasi dulu sono..biar gantengan dikit.. Dan kalo jln ke mall gk di kenal orng.""",0.0,non_cyberbullying
"""dia ini siapa sih??? Artis bukan, jelek mah iya mukanya iyuhhh""",0.0,non_cyberbullying
"""Ini bukan era lo lagi, mending lo mati aja babi. Kalo baca bales nyet""",0.0,non_cyberbullying
"""Saya segenap hati minta maap""",0.0,non_cyberbullying
"""Dulu Bahagia Sekarang Banyak Utang""",0.0,non_cyberbullying
"""Harus lebih maju berkelas rik!! Ga jamannya lg toxic dan ga beraturan.. build sistem!! You will be BIG""",0.0,non_cyberbullying
"""editan sama konsepnya nice banget lahhh""",0.0,non_cyberbullying
"""iri kok sama babi hahah najis""",0.0,non_cyberbullying
"""LO YANG DULU BUKANLAH YANG SEKARANG DULU KAYA ANJING SEKARANG KAYA BABI""",0.0,non_cyberbullying
"""Jelek aja tukang selingkuh lo buriq !""",0.0,non_cyberbullying
"""kok kalian komennya pada kek gini ya""",0.0,non_cyberbullying
"""Rick lu tuh jadi manusia kek gk ada gunanya lu dilahirin kedunia untuk berbuat baik, sayang nya lu ngecewain org lain gimana mo masuk surga""",0.0,non_cyberbullying
"""Kalian kaloga cocok mau di paksain?""",0.0,non_cyberbullying
"""ya biarin @xrickolim kita gatau gimana aslinya masa kalian semua ambil keputusan sepihak?kalo udah takdir gaada yang bisa nentang njir""",0.0,non_cyberbullying
"""Cocok kok, emang orang baik mah buat org baik, kalo yg bejat mah emang cocok buat yang bejat juga ehehe""",0.0,non_cyberbullying
"""ERICK GOBLOK,MALAH PACARAN AMA LONTE ANJ,SO BAT""",0.0,non_cyberbullying
"""Cocok banget sama2 orang gak bener biar lah dia hancur bersama""",0.0,non_cyberbullying
"""EH KEK ADA PENAMPAKAN LONTE""",0.0,non_cyberbullying
"""Meninggalkan berlian demi Tai Sapi""",1.0,cyberbullying
"""Ini bukan era lo lgi, wkwkw skrng lo penuh dengan cacimaki, telen ludah sendiri""",0.0,non_cyberbullying
"""Pantes disini mulainya si ajg berulah""",0.0,non_cyberbullying
"""Open BO ga bang si listy? Kebetulan ada om-om yg nyari cwe yg udah pengalaman!!!!""",0.0,non_cyberbullying
"""Buah nangka buah kemanggi gak ada akhlak lu babi""",0.0,non_cyberbullying
"""Perlahan karirmu ancur bro dan lu akan kembali kebawan""",0.0,non_cyberbullying
"""Biarkan @sk69official bangkrut aja. CEO nya gatau trimakasih haha""",0.0,non_cyberbullying
"""ngapain juga nginap di rumah cowo, gaada keluarga lg lo?""",0.0,non_cyberbullying
"""Eh ada pelakor, pas banget frame ke tiga, orang ke 3""",0.0,non_cyberbullying
"""Anak gblk dikasi berlian malah milih kerikil""",0.0,non_cyberbullying
"""Dikasih bidadari malah milih dajjal awokawok:v""",0.0,non_cyberbullying
"""Jangan cuman bisa ngehina Dong Sadar Kalian Itu Ga sempurna sama kaya kami""",0.0,non_cyberbullying
"""Kesihan gue sama org otak dangkal kek gini""",0.0,non_cyberbullying
"""Murahh banget lo jijik gue …. Dikick EVOS mlah open BO""",0.0,non_cyberbullying
"""senengnya sekali nyesel nya seumur hidup, miris banget hidup lu tolol meninggalkan berlian yang indah dipandang dan di sayang demi segumpal tai kucing""",0.0,non_cyberbullying
"""Indahnya pemandangan banyak LonT lonT mau di jual""",0.0,non_cyberbullying
"""bidadari sudah ditunjukan , bahwa mmg g pantes sma dajjal g tau diri""",0.0,non_cyberbullying
"""siapapun tolong kasih tau aku ini masalah nya apaa gais""",0.0,non_cyberbullying
"""dikasih hati yg malaikat milih yg berhati iblis greget:(""",0.0,non_cyberbullying
"""Di kasih bidadari malah pilih kotoran""",0.0,non_cyberbullying
"""Dikasih bidadari malah minta lonte""",0.0,non_cyberbullying
"""Gajadi beli Model murahan barang pasti murahan""",0.0,non_cyberbullying
"""Modelny aja murahan apalagi barangnya""",0.0,non_cyberbullying
"""muka macem pengamen gegayaan selingkuh, untung udh ga sm jane lg, kebanting sm jane muke lu""",0.0,non_cyberbullying
"""Males beli gua,gara gara ada lonte""",0.0,non_cyberbullying
"""Padahal bulug gini ya mukanya.. ehh,, maaf..""",0.0,non_cyberbullying
"""Padahal cantikan jessica kemana mana""",0.0,non_cyberbullying
"""Dikasih bidadari malah milih sampah""",0.0,non_cyberbullying
"""yaelah muka pas""an aja bangga lu njing""",0.0,non_cyberbullying
"""Wah ibarat lebih milih iblis daripada bidadari haha""",0.0,non_cyberbullying
"""@rangga_kanahaya knp gk truck sampah, kek mukanya sampah""",0.0,non_cyberbullying
"""Gajadi beli, takut ketularan lonte nya""",,Unknown class
"""hanya bisa melihat hujatan klean kasian si listy kontrak nya d copot , di hujat memang dunia sgt kejam""",0.0,non_cyberbullying
"""Jangan beli baju lonte entar kena sial""",0.0,non_cyberbullying
"""Dasar cewe lo itu LONTE tau kau!""",0.0,non_cyberbullying
"""Disini pada kenapa dah? Aku gapaham tolong""",0.0,non_cyberbullying
"""Itu ditengah manusia apa monyet kok kulitnya bercorak batik""",0.0,non_cyberbullying
"""Muka lu sama anjing gwe..lebih ganteng anjing gwe rik""",0.0,non_cyberbullying
"""Buat kalian para pens lonte jgn tkut listi Miskin krna dipecat, krna dia bsa kaya lgi, dgn cara ya nglonte""",0.0,non_cyberbullying
"""Etdah ninggalin yang baik demi lonte, situ waras mas wkwk""",0.0,non_cyberbullying
"""Gw melihat cewek murahan di postingan ini""",0.0,non_cyberbullying
"""yang kedua dari sebelah kanan itu batik apa orang dah? kok warna nya kek taek babi si?""",0.0,non_cyberbullying
"""Ih ko muka jelek banget siii serem kek setan""",0.0,non_cyberbullying
"""Itu yang foto ketiga jablay murahan bukan?""",0.0,non_cyberbullying
"""Jelek aja tukang selingkuh lo buriq !!!!""",0.0,non_cyberbullying
"""Emang kalian se suci apa sampai nghina dia segitu nya""",0.0,non_cyberbullying
"""Mending yang follow pada unfollow Udeh gausah ribet""",0.0,non_cyberbullying
"""Dekil tatoan, mampus karir Lo hancurr pantek""",0.0,non_cyberbullying
"""Udah ada berlian malah milih batu nisan""",0.0,non_cyberbullying
"""Alasan setan ama setan, KARNA KALO SETAN SAMA BIDADARI, SAYAPNYA RONTOK, DICEKER, DIGIGIT, DIJAMBAK2""",0.0,non_cyberbullying
"""Lagian juga Erick gak ada akhlak jelek lagi Listy juga jelek""",0.0,non_cyberbullying
"""Setan ma setan mahh emg cocokk udee""",0.0,non_cyberbullying
"""Lonte kurus pucet kek mayat hidup""",0.0,non_cyberbullying
"""Itu muka apa tutup panci wkwkekek jelek nya ampe ke ubun ubun""",0.0,non_cyberbullying
"""@xrickolim smngat trus bro tiada manusia yg sempurna kmu pasti bisa bangkit n jadi lebih baik GBU keepstrong""",0.0,non_cyberbullying
"""bego anak orang udah ga perawan noh gara"" lu wkwkw""",0.0,non_cyberbullying
"""Frustasi..Sudah habis uangnya..Kasihannn""",0.0,non_cyberbullying
"""Bro buat lu pada yg ngehujat erick tpi masih punya masala sendiri jangan sok keras""",0.0,non_cyberbullying
"""Semangat Rick untuk usaha barunya""",0.0,non_cyberbullying
"""Hadehh muka kaya tong sampah .""",0.0,non_cyberbullying
"""banyak banget omongan kasar disini, tobat lah kawan kawan.. cukup comment kasar nya""",0.0,non_cyberbullying
"""Ni org jelek ga ada obat.kok jj mau liat apa ya..""",0.0,non_cyberbullying
"""Semangat bang, walaupun banyak orang yang ngejudge lu. Jangan peduliin mereka""",0.0,non_cyberbullying
"""Tuhan yesus baik semangat rick""",0.0,non_cyberbullying
"""Jangan di bales komen hate bang bikin sakit jempol, mending lanjut berkarya:)""",0.0,non_cyberbullying
"""Eh lo nyadar ga ? Udah dekil terus tatoan, jadi nya kaya daki haha""",0.0,non_cyberbullying
"""jelek dapet selingkuhan jelek juga keren yaa imbang wkkw""",0.0,non_cyberbullying
"""Wah ngehina fisik ni orang,ga bener ya wkwkwkwk""",0.0,non_cyberbullying
"""BUNUH DIRI LAH SONO GOBLOX""",0.0,non_cyberbullying
"""Sabar semua komentar ini ujian""",0.0,non_cyberbullying
"""Santai rick yg ngehujat lo belom tau perjalanan hidup lo aja! Mereka hanya sok suci!""",0.0,non_cyberbullying
"""Yang sabar yah,tetep semangat ngejar karirnya jangan dengerin kata orang mereka Cuma bisa ngebacot di komen doank""",0.0,non_cyberbullying
"""Erick masuk neraka jalur selingkuh bos""",0.0,non_cyberbullying
"""Trs berkarya walaupun brd di titik sprti ini""",0.0,non_cyberbullying
"""Stop lah ngatain orang lain lu pada itu yg ngatain orang lain ngaca dlu sebelum ngatain kayak suci aja hidup lu pada""",0.0,non_cyberbullying
"""Yang ngatain keknya idupnya gapernag bikin kesalahan""",0.0,non_cyberbullying
"""Jadi gila kau rupanya karna gak laku lagi di YouTube""",0.0,non_cyberbullying
"""Kasian yah sdh stress banyak masalah""",0.0,non_cyberbullying
"""Kok jatohnya malah kek ajg sih rikkk""",0.0,non_cyberbullying
"""Karir turun jadi autis kasian hahah""",0.0,non_cyberbullying
"""erick yang kek gini yang gua kangenin, keep it up bruuh""",0.0,non_cyberbullying
"""Udah mau autis iya bg awokawkk""",0.0,non_cyberbullying
"""Kasian masih muda udah stresss""",0.0,non_cyberbullying
"""Banyak komen yg support malah ketutup yg hate bgst emang IG""",0.0,non_cyberbullying
"""Maudy cantik na natural bnr2 cantik bgt, cantik luar dlm""",0.0,non_cyberbullying
"""Bikin konten YouTube Student life at standford @maudyayunda seperti waktu S1 at Oxford. Fansmu pada nungguin nih.""",0.0,non_cyberbullying
"""Aura org pinter emg shining ya bun @hy_dindut""",0.0,non_cyberbullying
"""Paket lengkap deh.. udh cantik pintar lagi""",0.0,non_cyberbullying
"""Sukaa bnget sm artis ini… nggak neko2.. dan natural bngett""",0.0,non_cyberbullying
"""Cantik, pintar bertalenta, ortu mana yg gak kepengen punya anak kyk mba maudy""",0.0,non_cyberbullying
"""Idih mak lampir, dibanding uya ma lu, lu bagaikan butiran debu,, lu dikenal karena bacot… rajin2 ngaca deh""",0.0,non_cyberbullying
"""Anjirlah muka lo kek kuntilanak malah sok cantik""",0.0,non_cyberbullying
"""Mbak cadel yg bangga dengan cadelnya,, Harusnya sih kasihan karna cadel tapi lama"" jadi jijik kenapa gak sekalian bisu aja""",0.0,non_cyberbullying
"""Uda pinter, cantik gak kebanyakan tingkah. Perfect""",0.0,non_cyberbullying
"""Hati-hati mody jangan keluar sendirian jaga-jaga serangan brutal rasisme, wajahmu sekilas mirip onnie2 korea. Tetap waspada""",0.0,non_cyberbullying
"""Bikin konten Youtube daily activity di Stanford dong kak @maudyayunda""",0.0,non_cyberbullying
"""Motivasi ku ka Maudy cantipp bngt""",0.0,non_cyberbullying
"""Semoga kecerdasan Mbak Maudy bermanfaat bagi agama, nusa, dan bangsa.. Aamiin""",0.0,non_cyberbullying
"""Damage nya cewek pinter gada lawann""",0.0,non_cyberbullying
"""cantikan waktu berisi dulu… sekarang kurus bgt, kurus begini auranya kurang""",0.0,non_cyberbullying
"""cantik sih, tapi sayang kurus ya. padahl udh nikah lo, kurang bahagia sama pernikahannya?""",0.0,non_cyberbullying
"""masih good vibes walaupun sedang lapar""",0.0,non_cyberbullying
"""kakak cantik bgt bismillah cerdasnya nular""",0.0,non_cyberbullying
"""Bego lu. Alam semesta dan seisinya pun serentak murka mendengarkan lagumu""",0.0,non_cyberbullying
"""Dua2 nya cantik banget masya Allah""",0.0,non_cyberbullying
"""ka nisa mirip ariana grande masa""",0.0,non_cyberbullying
"""Adiknya Kak Maudy, cantik, pinter, aura positifnya keluar, ramah, lemah lembut, rajin, sholeha""",0.0,non_cyberbullying
"""Sekilas yg abu mirip ariana grande haha""",0.0,non_cyberbullying
"""Yang satu nya mirip Ariana grande""",0.0,non_cyberbullying
"""Kakak sama adek sama sama cantik ya aku suka sama dua duanya""",0.0,non_cyberbullying
"""Rambutnya kak modd bagussss… Item berkilauu""",0.0,non_cyberbullying
"""Cantik semua congrats kak msuk nominsi tc candler""",0.0,non_cyberbullying
"""Maudy enak bet dah cantik iya pinter iya""",0.0,non_cyberbullying
"""kukira dedeknya berdiri itu mau mukul bang jer pake ukulele… ternyata aku salah salah :""""",0.0,non_cyberbullying
"""Bang jerome KLO nyanyiny kek gini bagus suaranya ganyangkaaa""",0.0,non_cyberbullying
"""Sutan kamu sangat lucu dan menggemaskan""",0.0,non_cyberbullying
"""Bang sering-sering dong buat vidio bareng sutan dia kayanya juga seneng ama bang jerom""",0.0,non_cyberbullying
"""Klu @jeromepoline buat video tapi berdua aja seharian sama anak kecil, hahah lucu juga gimana riwehnya""",0.0,non_cyberbullying
"""Muka lu kok cabul banget sih bg hahah""",0.0,non_cyberbullying
"""Dari raut mukanya aja udh terlihat seperti org kalah judi dan tidak pernah makan enak""",0.0,non_cyberbullying
"""Kak jerome kayak boneka tau hahah""",0.0,non_cyberbullying
"""Mukbang makanan sehat dong kak. Salad jepang gituuu.""",0.0,non_cyberbullying
"""Yakinin dulu niatnya bg… Semoga sukses""",,Unknown class
"""Bang, aku nonton kamu setelah aku kerja di Jepang. Bermanfaat bgt kontennya jd gampang kalo mau nyari apa apa di Jepang""",,Unknown class
"""Cuman rumus diet ini yg ga bisa dipecahka ya bang?""",0.0,non_cyberbullying
"""Perut makin maju tpi semangat jangan tak maju""",0.0,non_cyberbullying
"""Pantesan kak Jessica bilang bang jerom beruang wkwkwk""",0.0,non_cyberbullying
"""Aduhh susah klo urusan sma Jerome rumus matematika terus bahasannya… Apakah daya diriku yg lebih suka bhs Inggris drpd matematika""",0.0,non_cyberbullying
"""Kaya tulus ya mukanya klo diliat2""",0.0,non_cyberbullying
"""Kak Jerome, bagi trik biar bisa paham dan ingat cepat rumus matematika, dung:)""",,Unknown class
"""Baru x ini baca caption harus mikir dan pakai kalkulator cuyyy hahaha""",0.0,non_cyberbullying
"""Sumpah si kak, kemeja jeans bikin keliatan seger bgt mantap mantap""",0.0,non_cyberbullying
"""Mirip ama aktor korea yg main di film reply 1988 yg jadi kaka nya jung hwan wkwk""",0.0,non_cyberbullying
"""iya bang jer terlihat berbeda klo pake style kayak gini lebih terlihat fresh anak gaul""",0.0,non_cyberbullying
"""Klo style ke gini pas gitu bang sma umur lu yg msh muda keliatan lbh fresh aja sesuai sma umur""",0.0,non_cyberbullying
"""Kok makin dewasa makin imutt aih cipaaaaaa""",0.0,non_cyberbullying
"""maniss bangettt pengen dah punya senyuman manis kayak ka syifaaa""",0.0,non_cyberbullying
"""Nih orang manis bnget sihh ga ngerti lagi""",0.0,non_cyberbullying
"""Kakak pinter nyanyi ya @syifahadjureal, suaranya bagus kak""",0.0,non_cyberbullying
"""Gk salah kalo kak syifa cantik mamahnya aja cantik bgtt!! Jujurr""",0.0,non_cyberbullying
"""Lelaki yg mendapatkan km. Adalah lelaki yg beruntung.""",0.0,non_cyberbullying
"""Kamu mirip bgt ayahmu kalo adikmu mirip bgt mamamu""",0.0,non_cyberbullying
"""Kakak udah cantik sii, tapi cantikan lagi kalo pake hijab""",0.0,non_cyberbullying
"""Gemeshh rasanya kaya aku pengen cubit""",0.0,non_cyberbullying
"""@angelkmgi ini paling cute sih, ganteng parah msh kecil jg""",0.0,non_cyberbullying
"""Pengen gw pacul mulut lo!! woii anjeng busuk""",0.0,non_cyberbullying
"""Sering blg ke org2 artis cewek yg menurutku paling cantik syifa sama ziu""",0.0,non_cyberbullying
"""Ka cipa tu uda cantik, baik, manis bgt pula, manisnya tu nglebihin gula""",0.0,non_cyberbullying
"""Dilihat sekilas pun tampak jelas kalau cantikkan syifa""",0.0,non_cyberbullying
"""Setuju g sih? Si dia tetep cntik bgt meski g pke make up… lah aku g pke make up pucet bgt kyk g makan setahunn""",0.0,non_cyberbullying
"""dahlahh emang cantik luar dalam kmu ini cippp""",0.0,non_cyberbullying
"""Muka cantik tanpa make up hini, bahagia bgt kali ya yg jadi suaminya, bisa liat bidadari setiap harinya.""",0.0,non_cyberbullying
"""Suka bgtt sm kak cipaa.. orangnya humble sm semua orang dan banyak temannya juga""",0.0,non_cyberbullying
"""Artis remaja di Indonesia yg manis bgt kalo senyum Cuma dia deh perasaan yg nempel di hati""",0.0,non_cyberbullying
"""Aku doakan perempuan baik yg bernama Nagita selalu sehat, bahagia lahir batin, dan banyak yang sayang sm dia..""",0.0,non_cyberbullying
"""Rafathar nya mantull ni, pulang nggk jd nginep karna nggk ada temen mamany d rmh papany belum pulangg.. jd jagain dan temenin mama dulu  ya aa""",0.0,non_cyberbullying
"""kultur kerja kaya gini menurut gw bagus si ga kapitalis banget, petingginya juga ikut kerja misal ngevlog atau endors, semoga gaji juga ga senjang si haha""",0.0,non_cyberbullying
"""Pantas pada senang kerja di Rans.. mbak gigi nggak ngebossy..""",0.0,non_cyberbullying
"""Seneng yaa lihat orang sukses meeting. Ya Allah pengen sukses kayak gitu biar ada status di instastory""",0.0,non_cyberbullying
"""smga semua kelg dan crew sehat semua.. dan rejeki trs lancar ya kak gigi..""",0.0,non_cyberbullying
"""Fokus ke nagita pas mau minum masih sempet baca doa. keren bgt hasil dari didikan orang tua nya""",0.0,non_cyberbullying
"""Kasihan ya , Nagita punya suami kerjaannya berzinah terus""",0.0,non_cyberbullying
"""Koreaable banget face rafathar cakep ganteng manis banget""",0.0,non_cyberbullying
"""MasyaAllah Rafathar tambah besar makin tambah ganteng bgt gk kuat ngeliat alisny…""",0.0,non_cyberbullying
"""Kok mirip siwon ya lama2, apa perasaan gw aja.""",0.0,non_cyberbullying
"""Lucunya berasa kayak kaka dan adek""",0.0,non_cyberbullying
"""Itu wajah nagita kya masih umur 20an""",0.0,non_cyberbullying
"""Foto no edit edit ya saayy kamera nyaa bening,,, model fotonya pun juga bening gak perlu pakai filter tipu tipu""",0.0,non_cyberbullying
"""Look-nya Rafathar emang gak bisa dipungkiri, diborong gen mama gigi semua HAHA.""",0.0,non_cyberbullying
"""Nagita masa kaya anak muda coba cantikk bangeett""",0.0,non_cyberbullying
"""Masyaallah mamany cantik anakny ganteng, perfect""",0.0,non_cyberbullying
"""Kaya adek kakak.. kak gigi keliatan muda banget""",0.0,non_cyberbullying
"""Tambah gede aja rafathar ya tambah pinter ya Rafathar""",0.0,non_cyberbullying
"""Mama gigi kalau rambutnya agak pirang tambah cantik dan tampak lebih muda""",0.0,non_cyberbullying
"""OOTD mama gigi simple tapi elegan dilihat nya, masyaallah""",0.0,non_cyberbullying
"""Masyaallah mamah gigi bening bet dah, sehat selalu mamah gigi dn keluarga""",0.0,non_cyberbullying
"""mama gigi ketemu gajah. gajahnya seneng sampai ketawa gitu ahhaha.""",0.0,non_cyberbullying
"""Ya allah ga tau knp ak suka setiap lihat nagita pake dress modelnya cakep cakep""",0.0,non_cyberbullying
"""i see beauty in everything mba gigi sehat selalu sama dede bayi nya""",0.0,non_cyberbullying
"""Mama gigi cantik banget… look younger than her age.. love mama gigi""",0.0,non_cyberbullying
"""Semoga adeknya rafathar menjadi anak yang tangguh kuat cerdas""",0.0,non_cyberbullying
"""Pakaian apapun yg dipake mama gigi selalu keceee""",0.0,non_cyberbullying
"""Terima kasih kak Nagita @raffinagita1717 sudah support Molly si gajah dan satwa-satwa di Bali Zoo lainnya dengan kunjungannya bersama keluarga""",0.0,non_cyberbullying
"""Kaya ny gajahnya merasakan aura positif nya mb gigi itu… kelihatan sumringah jg gajahnya loo..""",0.0,non_cyberbullying
"""Manis banget mbak gigi.. Masya Allah.. hamil semakin bersinar..""",0.0,non_cyberbullying
"""Mama gigi gapernah ga cantik sih kalo menurut aku.""",0.0,non_cyberbullying
"""Semoga sehat selalu bayi dalam kandungan nya sama ibunya ya.""",0.0,non_cyberbullying
"""Cantik banget semoga sehat selalu kakak panutan""",0.0,non_cyberbullying
"""MasyaAllah selalu mempesona baik kaum adam maupun kaum hawa""",,Unknown class
"""Gak ada orang lain yang bangun tidur siang secantik ini selain ka yaya""",0.0,non_cyberbullying
"""makin tua makin muda yehh mukanya, mana cantik bngett mo nangiss ampun cantik terus ka yaya""",0.0,non_cyberbullying
"""Gapaham lagi cakeup nya natural Masyaallah""",0.0,non_cyberbullying
"""Raisa mah tipe cantik tapi sopan santun pakaiannya""",0.0,non_cyberbullying
"""ka yayaaa, why are you always stunning pretty girl.""",,Unknown class
